index,year,lat,long,ha,month
864,2016,50.12096666666667,-121.56626666666666,1.5704298645466555,5
865,2016,50.8583,-121.8574,1.782634111574548,6
866,2016,50.201816666666666,-121.58615,2.9310244304613593,8
867,2016,49.67165,-115.75831666666667,2.2585393670021747,4
868,2016,49.63131666666666,-115.72931666666666,1.4782735039082686,4
869,2016,49.006566666666664,-114.96911666666666,2.0933376352515256,4
870,2016,49.707283333333336,-115.78675,1.4334752360252674,7
871,2016,51.841433333333335,-118.67081666666667,1.8894061422082618,8
872,2016,50.637483333333336,-117.62626666666667,2.021687530859129,8
873,2016,49.5115,-117.65976666666667,2.0300161386245863,8
874,2016,49.016283333333334,-118.32943333333333,2.764171579017894,6
875,2016,49.64026666666667,-118.45738333333334,2.6661065909317863,8
876,2016,52.55995,-122.48416666666667,1.5704298645466555,4
877,2016,52.97553333333333,-123.60161666666667,2.8784764847374364,4
878,2016,53.046866666666666,-120.73421666666667,1.9884605745587594,6
879,2016,51.5929,-123.01968333333333,1.946399352541404,4
880,2016,51.914316666666664,-122.30596666666666,1.7784968751420738,7
881,2016,51.84198333333333,-122.60233333333333,1.6069240072974742,8
882,2016,52.10991666666666,-121.99556666666666,1.3284304196026173,3
883,2016,51.214166666666664,-121.23855,2.125435481811488,4
884,2016,52.45876666666667,-125.28523333333334,1.7154289537436413,4
885,2016,51.480383333333336,-123.808,1.7391318476100757,4
886,2016,52.24868333333333,-123.71863333333333,1.774314757235948,4
887,2016,52.4655,-125.4058,2.0174434037581337,4
888,2016,52.45515,-125.4278,1.5704298645466555,4
889,2016,52.47076666666667,-125.33246666666666,1.4696591682055227,4
890,2016,52.2702,-123.99006666666666,2.7393985791995092,5
891,2016,51.367666666666665,-124.90595,2.1810332991253487,7
892,2017,51.9492,-123.13521666666666,1.6163566515510535,4
893,2017,51.989733333333334,-123.1615,1.5704298645466555,4
894,2017,53.16795,-123.0337,2.641812635314572,6
895,2017,51.755633333333336,-121.83433333333333,2.1460748201034536,6
896,2017,51.7428,-121.99993333333333,2.123906824542128,6
897,2017,52.015,-122.90053333333333,2.301540772442929,6
898,2017,52.40496666666667,-121.54605,2.7348980480873513,7
899,2017,51.65411666666667,-121.3987,3.2196684881931543,7
